"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),만족 (%),만족 (%),만족 (%),보통 (%),불만족 (%),불만족 (%),불만족 (%),평균점수 5점 만점 (점)
"구분(1)",구분(2),소계,매우만족,약간만족,소계,소계,약간불만족,매우불만족,소계
"지역",강원도 양구군,49.2,15.0,34.2,44.6,6.2,5.3,0.9,3.6
"지역",강원도 인제군,71.5,36.2,35.3,20.5,8.0,5.8,2.2,4.0
"지역",강원도 고성군,48.7,12.5,36.2,45.6,5.7,3.3,2.4,3.5
"지역",강원도 양양군,39.7,3.0,36.6,57.2,3.2,2.9,0.3,3.4
"지역",충청북도 충주시,36.8,6.5,30.4,40.8,22.4,12.2,10.2,3.1
"지역",충청북도 제천시,35.3,0.0,35.3,61.1,3.6,3.6,0.0,3.3
"지역",충청북도 청주시,38.4,4.0,34.4,58.5,3.2,2.6,0.6,3.4
"지역",충청북도 보은군,25.7,6.4,19.3,60.8,13.5,9.5,4.0,3.1
"지역",충청북도 옥천군,75.2,2.7,72.5,23.5,1.3,0.8,0.6,3.8
"지역",충청북도 영동군,40.4,5.5,34.9,58.1,1.5,1.5,0.0,3.4
"지역",충청북도 진천군,31.6,1.1,30.6,67.8,0.5,0.1,0.4,3.3
"지역",충청북도 괴산군,54.7,7.3,47.4,41.9,3.4,3.4,0.0,3.6
"지역",충청북도 음성군,67.8,22.6,45.2,28.3,4.0,3.1,0.8,3.9
"지역",충청북도 단양군,33.9,1.5,32.4,56.6,9.5,9.5,0.0,3.3
"지역",충청북도 증평군,41.9,1.8,40.1,56.1,2.0,1.5,0.5,3.4
"지역",충청남도 천안시,55.1,7.0,48.1,40.6,4.3,4.0,0.3,3.6
"지역",충청남도 공주시,32.2,1.4,30.8,58.9,8.9,7.4,1.5,3.2
"지역",충청남도 보령시,40.9,0.4,40.5,51.6,7.5,6.3,1.2,3.3
"지역",충청남도 아산시,49.5,5.1,44.4,48.1,2.4,2.4,0.0,3.5
"지역",충청남도 서산시,24.5,3.1,21.4,68.6,7.0,6.6,0.4,3.2
"지역",충청남도 논산시,17.7,4.1,13.6,72.3,9.9,8.7,1.2,3.1
"지역",충청남도 계룡시,8.6,0.7,7.9,73.6,17.8,16.4,1.4,2.9
"지역",충청남도 당진시,25.9,3.0,22.9,62.5,11.6,9.9,1.8,3.2
"지역",충청남도 금산군,65.1,12.7,52.4,32.8,2.0,1.7,0.3,3.8
"지역",충청남도 부여군,56.4,5.6,50.8,39.0,4.5,4.0,0.5,3.6
"지역",충청남도 서천군,34.4,6.0,28.4,63.4,2.2,1.5,0.7,3.4
