"구분1(1)",구분1(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분1(1)",구분1(2),이용 여부 (%),이용 여부 (%),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),이용기간,이용기간,이용기간,이용기간,이용기간,이용기간
"구분1(1)",구분1(2),이용한다,이용하지 않는다,1병 (%),2병 (%),3병 (%),4병 (%),5병 이상 (%),평균 구매량 (병),1년 미만 (%),1년~3년 미만 (%),3년~5년 미만 (%),5년~10년 미만 (%),10년 이상 (%),평균 이용기간 (개월)
"지역",경기도 이천시,27.7,72.3,0.9,0.6,7.7,10.4,80.4,7.1,4.5,55.5,28.6,10.6,0.9,31.9
"지역",경기도 안성시,26.4,73.6,4.5,33.5,20.1,13.2,28.6,6.3,1.6,29.8,30.7,22.7,15.2,50.7
"지역",경기도 김포시,25.2,74.8,8.6,2.5,6.4,6.1,76.5,7.9,12.0,30.4,19.7,25.6,12.3,47.7
"지역",경기도 화성시,35.9,64.1,5.6,12.6,21.3,9.8,50.7,5.3,17.9,32.8,19.9,22.5,6.9,41.4
"지역",경기도 광주시,33.7,66.3,2.9,3.5,20.7,5.7,67.2,7.2,0.3,29.5,31.0,24.4,14.7,56.2
"지역",경기도 양주시,19.1,80.9,0.0,8.3,5.8,0.8,85.1,7.0,4.3,71.5,13.8,4.9,5.5,35.7
"지역",경기도 포천시,23.5,76.5,2.6,12.4,25.8,5.1,54.1,5.0,1.6,33.7,45.0,19.7,0.0,37.7
"지역",경기도 여주시,18.1,81.9,0.0,3.5,4.2,17.8,74.5,7.1,1.4,22.7,44.5,30.1,1.3,47.0
"지역",경기도 연천군,26.6,73.4,1.4,1.7,3.8,5.0,88.1,12.7,3.5,37.5,30.8,9.2,19.0,63.8
"지역",경기도 가평군,13.4,86.6,0.0,21.7,52.0,14.6,11.7,3.2,3.6,34.8,39.4,22.2,0.0,39.4
