"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),수돗물 수질측정,저수조(물탱크)의 주기적인 청소/관리,수도관의 상태 진단,수도관의 세척 및 녹 제거,수도관의 교체공사,기타,실천하고 있는 사항 없음
"지역",충청북도 청주시,12.1,36.6,12.4,12.3,10.6,1.8,56.3
"지역",충청북도 보은군,0.1,6.9,1.1,0.3,2.0,0.6,89.8
"지역",충청북도 옥천군,2.3,13.0,1.4,1.4,0.7,0.0,84.5
"지역",충청북도 영동군,0.7,17.2,8.8,5.9,6.2,0.2,75.5
"지역",충청북도 진천군,3.0,18.2,1.4,3.4,0.9,0.0,81.1
"지역",충청북도 괴산군,0.0,8.6,2.0,0.1,0.4,0.0,90.6
"지역",충청북도 음성군,2.2,33.1,7.6,4.7,1.1,0.3,62.1
"지역",충청북도 단양군,13.2,22.4,1.6,0.2,1.0,0.0,69.7
"지역",충청북도 증평군,2.4,11.9,2.4,2.0,0.7,0.0,84.5
"지역",충청남도 천안시,1.8,18.6,2.0,1.2,0.2,11.2,68.1
"지역",충청남도 공주시,2.2,7.6,5.5,7.8,6.0,0.6,79.3
"지역",충청남도 보령시,0.8,36.6,1.6,0.2,1.0,0.0,61.2
"지역",충청남도 아산시,0.4,24.8,2.2,0.4,0.2,0.2,74.2
"지역",충청남도 서산시,23.2,51.4,1.3,0.0,0.6,0.2,46.7
"지역",충청남도 논산시,2.0,8.2,1.5,2.5,3.5,1.5,84.9
"지역",충청남도 계룡시,11.9,48.4,30.1,37.7,1.1,0.0,42.2
"지역",충청남도 당진시,5.0,45.1,6.1,13.2,1.9,0.4,49.9
"지역",충청남도 금산군,3.1,6.7,7.6,2.6,10.2,0.7,78.1
"지역",충청남도 부여군,1.3,9.5,6.5,1.6,1.8,0.0,85.8
"지역",충청남도 서천군,4.4,13.6,2.6,8.8,3.3,1.3,72.6
"지역",충청남도 청양군,2.9,21.3,4.1,1.9,1.7,0.0,72.2
"지역",충청남도 홍성군,0.2,0.5,0.2,0.5,0.0,0.0,98.8
"지역",충청남도 예산군,1.0,11.8,1.7,3.1,1.0,2.9,83.2
"지역",충청남도 태안군,1.5,12.1,3.8,2.4,4.2,0.0,82.7
"지역",전라북도 전주시,24.4,58.0,32.4,28.8,2.9,2.1,35.4
"지역",전라북도 군산시,19.1,45.4,11.2,1.1,2.2,0.6,42.1
"지역",전라북도 익산시,26.3,45.0,2.6,0.9,1.0,0.0,49.8
"지역",전라북도 정읍시,9.8,31.6,3.6,4.0,3.7,0.0,56.6
"지역",전라북도 남원시,0.8,19.2,1.7,2.6,0.6,0.0,79.2
"지역",전라북도 김제시,0.9,10.6,1.0,2.4,3.2,1.3,82.5
"지역",전라북도 완주군,18.0,31.8,31.5,27.6,0.0,0.0,67.6
"지역",전라북도 진안군,0.8,1.5,3.3,1.7,0.5,0.0,93.2
"지역",전라북도 무주군,5.9,7.0,7.5,1.8,2.8,1.5,85.6
"지역",전라북도 장수군,0.2,1.4,16.8,0.7,2.2,0.0,80.8
"지역",전라북도 임실군,11.7,22.0,8.5,1.1,1.2,0.0,61.4
"지역",전라북도 순창군,18.8,28.3,19.4,11.5,5.0,0.0,55.6
"지역",전라북도 고창군,6.3,10.6,0.8,3.3,6.2,0.6,85.0
"지역",전라북도 부안군,1.8,11.4,2.9,3.6,2.8,0.5,81.8
"지역",전라남도 목포시,8.8,47.5,13.5,8.8,0.8,0.2,44.2
"지역",전라남도 여수시,17.1,61.7,8.1,2.3,3.0,0.0,29.5
"지역",전라남도 순천시,8.9,34.7,8.0,5.7,4.1,1.5,52.3
"지역",전라남도 나주시,63.1,54.6,54.2,52.8,50.6,0.0,32.6
