"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(공익광고 등),TV/라디오(공익광고 등),SNS(페이스북 인스타그램 트위터 등),SNS(페이스북 인스타그램 트위터 등),신문/잡지 광고,신문/잡지 광고,포털사이트(네이버 다음 등),포털사이트(네이버 다음 등),수도 관련 홈페이지(환경부 지자체 등),수도 관련 홈페이지(환경부 지자체 등),리플릿 포스터 등 인쇄물,리플릿 포스터 등 인쇄물,수돗물 마시기 캠페인 등 시민 참여형 홍보,수돗물 마시기 캠페인 등 시민 참여형 홍보,지하철·버스·옥외 광고 등,지하철·버스·옥외 광고 등,기타,기타
"구분(1)",구분(2),1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위
"지역",강원도 정선군,38.2,42.3,52.0,69.3,4.2,8.5,2.0,7.7,1.6,9.1,1.6,5.8,0.0,1.0,0.5,11.2,0.0,3.3,0.0,0.5
"지역",강원도 철원군,31.5,62.1,62.7,80.6,3.1,6.0,0.0,1.3,2.6,4.5,0.0,1.5,0.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0
"지역",강원도 화천군,15.3,37.4,69.3,81.1,6.4,15.7,0.8,27.1,7.6,12.7,0.0,0.6,0.0,1.3,0.0,4.2,0.0,0.5,0.6,0.9
"지역",강원도 양구군,35.0,45.5,23.7,49.6,16.4,26.2,1.1,6.0,5.9,22.6,6.3,10.7,3.0,6.5,7.4,16.1,0.7,4.2,0.4,0.4
"지역",강원도 인제군,12.5,18.0,42.7,62.8,15.3,22.8,5.6,13.5,6.0,13.1,0.0,3.0,1.1,1.8,14.2,28.5,1.2,1.8,1.4,1.4
"지역",강원도 고성군,3.9,4.6,67.7,80.8,8.7,13.7,2.3,11.2,3.6,12.6,0.0,0.2,5.0,33.9,7.5,15.8,0.0,0.9,1.1,1.4
"지역",강원도 양양군,19.2,23.7,54.3,62.8,3.1,6.6,11.2,32.2,2.7,13.0,0.2,2.0,3.2,3.9,0.6,1.3,0.0,0.0,5.6,5.6
"지역",충청북도 충주시,29.4,34.1,45.1,64.9,3.0,10.8,0.7,4.3,7.1,24.7,8.9,16.0,0.3,5.2,1.3,8.8,0.5,2.6,3.6,3.6
"지역",충청북도 제천시,73.1,78.3,10.8,25.8,5.1,17.3,3.3,7.3,2.7,12.0,1.5,1.5,0.5,0.7,0.7,1.4,1.8,1.8,0.6,1.1
"지역",충청북도 청주시,34.5,44.9,35.7,64.8,7.1,16.7,1.5,7.6,11.3,32.3,1.3,2.1,0.7,3.3,5.1,10.6,2.9,9.0,0.0,0.0
