"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),사용방법 (%),사용방법 (%),사용방법 (%),사용방법 (%),사용방법 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%)
"구분(1)",구분(2),수돗물을 그대로 먹거나 끓여서,수돗물을 정수기를 설치해서,먹는 샘물(생수)을 구매해서,우물물ㆍ지하수ㆍ약수로,기타,믿을 수 있어서,맛이 좋아서,편리해서,경제적이어서,습관적으로,주변에서 권하거나 사용해서,기타
"지역",경기도 포천시,58.4,35.4,3.9,2.4,0.0,36.1,2.1,33.9,7.7,20.1,0.0,0.0
"지역",경기도 여주시,79.2,19.4,1.2,0.2,0.0,46.1,0.3,24.1,9.7,19.6,0.2,0.0
"지역",경기도 연천군,64.8,25.3,6.8,3.1,0.0,23.2,13.2,42.8,16.1,4.5,0.2,0.0
"지역",경기도 가평군,62.8,35.2,2.0,0.0,0.0,29.9,1.4,46.7,5.9,16.1,0.0,0.0
"지역",경기도 양평군,82.1,15.8,0.7,1.3,0.0,23.7,2.9,16.5,9.6,46.9,0.2,0.3
"지역",강원도 춘천시,83.3,16.7,0.0,0.0,0.0,30.6,0.0,43.2,0.9,25.3,0.0,0.0
"지역",강원도 원주시,73.5,22.2,1.2,3.1,0.0,24.9,2.0,48.7,4.1,20.2,0.1,0.1
"지역",강원도 강릉시,78.5,18.4,2.3,0.4,0.4,18.0,0.8,50.8,5.8,24.2,0.0,0.5
"지역",강원도 동해시,58.8,33.7,5.0,2.0,0.5,25.6,2.0,44.6,3.1,12.7,0.2,11.9
"지역",강원도 태백시,73.1,20.4,6.0,0.5,0.0,27.0,1.1,33.3,4.9,33.7,0.0,0.0
"지역",강원도 속초시,88.4,11.6,0.0,0.0,0.0,12.2,1.3,79.6,0.9,5.8,0.2,0.0
"지역",강원도 삼척시,64.9,31.4,3.1,0.6,0.0,32.2,0.6,50.6,0.8,13.4,0.5,1.9
"지역",강원도 홍천군,82.0,13.2,2.8,1.5,0.5,25.9,0.8,58.6,0.0,14.6,0.0,0.0
"지역",강원도 횡성군,93.4,2.5,1.2,2.9,0.0,31.0,4.1,62.0,1.2,1.7,0.0,0.0
"지역",강원도 영월군,56.8,32.4,9.8,1.1,0.0,37.6,0.8,50.2,0.0,11.3,0.2,0.0
"지역",강원도 평창군,68.7,11.7,16.9,2.7,0.0,11.3,0.2,47.2,0.9,36.3,4.0,0.0
"지역",강원도 정선군,58.8,33.5,7.5,0.2,0.0,29.7,2.4,55.0,1.2,11.5,0.2,0.0
"지역",강원도 철원군,87.3,8.0,3.8,0.8,0.0,25.3,1.0,55.8,14.1,3.8,0.0,0.0
"지역",강원도 화천군,85.7,12.4,0.5,1.0,0.3,22.0,0.0,47.8,1.4,28.1,0.4,0.3
"지역",강원도 양구군,86.9,9.9,2.2,1.0,0.0,20.4,0.7,50.8,0.4,27.3,0.0,0.6
"지역",강원도 인제군,84.0,10.2,4.8,0.9,0.0,55.9,2.1,30.0,5.1,6.9,0.0,0.0
"지역",강원도 고성군,92.3,6.6,0.3,0.8,0.0,12.4,0.0,48.2,4.7,34.4,0.2,0.0
"지역",강원도 양양군,92.6,6.0,1.4,0.0,0.0,39.4,6.1,39.9,1.8,12.8,0.0,0.0
"지역",충청북도 충주시,63.0,31.4,4.6,0.9,0.0,25.4,10.1,39.1,2.8,21.7,0.2,0.7
"지역",충청북도 제천시,60.3,32.9,4.6,2.2,0.0,41.9,0.8,42.2,4.0,10.6,0.0,0.5
"지역",충청북도 청주시,75.8,21.0,2.8,0.2,0.2,17.7,1.2,53.5,2.3,24.4,0.9,0.0
"지역",충청북도 보은군,80.0,13.5,3.4,3.1,0.0,49.8,2.4,29.4,3.7,14.8,0.0,0.0
"지역",충청북도 옥천군,69.6,23.8,6.0,0.6,0.0,91.8,0.0,3.4,2.2,2.4,0.1,0.0
"지역",충청북도 영동군,91.8,7.5,0.7,0.0,0.0,53.6,11.7,32.3,0.3,2.3,0.0,0.0
"지역",충청북도 진천군,75.3,19.0,4.8,0.9,0.0,22.5,3.3,58.4,1.7,13.8,0.3,0.0
"지역",충청북도 괴산군,85.2,9.4,1.1,4.3,0.0,17.4,0.3,65.0,1.8,15.5,0.0,0.0
"지역",충청북도 음성군,79.8,13.1,5.7,1.0,0.4,43.5,0.1,39.0,1.9,15.1,0.0,0.3
"지역",충청북도 단양군,39.9,38.5,6.0,15.6,0.0,42.0,5.5,43.1,2.6,6.8,0.0,0.0
"지역",충청북도 증평군,83.5,16.3,0.2,0.0,0.0,17.6,0.0,37.8,19.4,23.9,1.2,0.0
"지역",충청남도 천안시,74.8,20.0,4.1,1.1,0.0,21.5,0.6,59.9,2.8,14.9,0.0,0.2
